,item,index,level,area,log(area)
4214,level1_450,4,1,27117,10.20791611646652
4215,level1_450,5,1,17595,9.775370049755686
4216,level1_450,6,1,35190,10.46851723031563
4217,level1_450,7,1,32384,10.385419752647138
4218,level1_451,0,1,2040,7.620705086838262
4219,level1_451,1,1,2400,7.783224016336037
4220,level1_451,2,1,2250,7.718685495198466
4221,level1_451,3,1,1596,7.3752557780097545
4222,level1_451,4,1,992,6.899723107284872
4223,level1_451,5,1,1260,7.138866999945524
4224,level1_451,6,1,1950,7.575584651557793
4225,level1_451,7,1,988,6.895682697747868
4226,level1_451,8,1,950,6.856461984594587
4227,level1_451,9,1,1140,7.038783541388542
4228,level1_452,0,1,1020,6.927557906278317
4229,level1_452,1,1,460,6.131226489483141
4230,level1_452,2,1,399,5.988961416889864
4231,level1_452,3,1,408,6.0112671744041615
4232,level1_452,4,1,399,5.988961416889864
4233,level1_452,5,1,190,5.247024072160486
4234,level1_452,6,1,456,6.1224928095143865
4235,level1_453,0,1,2565,7.84971375760487
4236,level1_453,1,1,3264,8.090708716083997
4237,level1_453,2,1,2537,7.838737559599282
4238,level1_453,3,1,2322,7.7501841622578365
4239,level1_453,4,1,1776,7.4821189235521155
4240,level1_453,5,1,2622,7.871692664323645
4241,level1_453,6,1,1596,7.3752557780097545
4242,level1_453,7,1,2405,7.785305182539862
4243,level1_453,8,1,5456,8.604471199523298
4244,level1_453,9,1,6441,8.77043908654689
4245,level1_453,10,1,2849,7.954723334497908
4246,level1_453,11,1,2304,7.742402021815782
4247,level1_453,12,1,5576,8.62622695244036
4248,level1_453,13,1,1922,7.561121589530238
4249,level1_453,14,1,3621,8.19450550976564
4250,level1_453,15,1,5840,8.672486075822272
4251,level1_454,0,1,17710,9.781884730776879
4252,level1_454,1,1,7728,8.952605375892354
4253,level1_454,2,1,17940,9.794788135612787
4254,level1_454,3,1,20043,9.905635244593586
4255,level1_454,4,1,16790,9.728538750071586
4256,level1_454,5,1,42816,10.6646671434879
4257,level1_455,0,1,26680,10.19166950002956
4258,level1_455,1,1,30751,10.333677793031093
4259,level1_455,2,1,30222,10.316325414973706
4260,level1_455,3,1,29744,10.300382709961225
4261,level1_455,4,1,18980,9.85114107216392
4262,level1_455,5,1,28032,10.241101993736118
4263,level1_456,0,1,14030,9.548953173096507
4264,level1_456,1,1,24960,10.125029822483365
4265,level1_456,2,1,26910,10.200253243720951
4266,level1_456,3,1,33631,10.423203539647567
4267,level1_456,4,1,15990,9.679718805828
4268,level1_456,5,1,27081,10.206587653966265
4269,level1_456,6,1,39376,10.580911772630838
4270,level1_457,0,1,37687,10.537070486383191
4271,level1_457,1,1,6348,8.7558950816463
4272,level1_457,2,1,7930,8.978408314628894
4273,level1_457,3,1,21160,9.959867885972235
4274,level1_458,0,1,19890,9.897972371848018
4275,level1_458,1,1,17940,9.794788135612787
4276,level1_458,2,1,14076,9.552226498441476
4277,level1_458,3,1,16000,9.680344001221918
4278,level1_458,4,1,12696,9.449042262206245
4279,level1_458,5,1,14812,9.603192942033504
4280,level1_458,6,1,11165,9.320539164274258
4281,level1_458,7,1,18666,9.834458966125691
4282,level1_458,8,1,8464,9.043577154098081
4283,level1_458,9,1,27840,10.234229114448356
4284,level1_459,0,1,15990,9.679718805828
4285,level1_459,1,1,9660,9.175748927206564
4286,level1_459,2,1,22330,10.013686344834204
4287,level1_459,3,1,25857,10.16033663631551
4288,level1_459,4,1,59496,10.993664362383136
4289,level1_459,5,1,7728,8.952605375892354
4290,level1_459,6,1,7084,8.865593998902725
4291,level1_46,0,1,16900,9.735068900911164
4292,level1_46,1,1,20787,9.94208307029549
4293,level1_46,2,1,15860,9.671555495188839
4294,level1_46,3,1,32448,10.387394086950856
4295,level1_46,4,1,34615,10.452042393112126
4296,level1_46,5,1,32190,10.379411124292854
4297,level1_46,6,1,13524,9.512221163827776
4298,level1_46,7,1,30636,10.329931067029484
4299,level1_46,8,1,10920,9.298351249298896
4300,level1_46,9,1,13110,9.481130576757746
4301,level1_46,10,1,18515,9.826336493347712
4302,level1_46,11,1,20355,9.921081860937079
4303,level1_46,12,1,14030,9.548953173096507
4304,level1_46,13,1,22218,10.008658050141667
4305,level1_46,14,1,11224,9.325809621782296
4306,level1_460,0,1,26026,10.166851317336702
4307,level1_460,1,1,16371,9.703266755854342
4308,level1_460,2,1,25392,10.14218944276619
4309,level1_460,3,1,27209,10.211303079907536
4310,level1_460,4,1,23409,10.06087584278487
4311,level1_460,5,1,13685,9.52405562147478
4312,level1_460,6,1,22338,10.014044543100772
4313,level1_460,7,1,17812,9.787627666441592
4314,level1_460,8,1,15732,9.6634521335517
4315,level1_461,0,1,29744,10.300382709961225
4316,level1_461,1,1,14145,9.557116483735667
4317,level1_461,2,1,16113,9.68738167857357
4318,level1_461,3,1,14017,9.548026157663058
4319,level1_461,4,1,18995,9.851931065621725
4320,level1_461,5,1,16675,9.721665870783825
4321,level1_461,6,1,39984,10.596234653074733
4322,level1_461,7,1,36432,10.50320278830352
4323,level1_461,8,1,23056,10.045681318239303
4324,level1_461,9,1,28392,10.253862694326333
4325,level1_461,10,1,13000,9.472704636443673
4326,level1_461,11,1,21170,9.96034036412891
4327,level1_461,12,1,41405,10.631156925467801
4328,level1_462,0,1,11500,9.350102314351341
4329,level1_462,1,1,18819,9.842622276764853
4330,level1_462,2,1,28336,10.251888360022615
4331,level1_462,3,1,29624,10.296340122593449
4332,level1_462,4,1,33600,10.422281345951296
4333,level1_462,5,1,17958,9.795790977080754
4334,level1_462,6,1,15870,9.672185813520455
4335,level1_462,7,1,12213,9.410256237171089
4336,level1_462,8,1,47362,10.765575498395966
4337,level1_462,9,1,22326,10.013507197574677
4338,level1_462,10,1,19044,9.85450737031441
4339,level1_463,0,1,15515,9.64956257688248
4340,level1_463,1,1,14030,9.548953173096507
4341,level1_463,2,1,29376,10.287933293420217
4342,level1_463,3,1,24633,10.111842286376898
4343,level1_464,0,1,20148,9.91086030686554
4344,level1_464,1,1,10700,9.277999020449997
4345,level1_464,2,1,15548,9.651687291972113
4346,level1_464,3,1,39744,10.590214165293151
4347,level1_464,4,1,10920,9.298351249298896
4348,level1_464,5,1,25857,10.16033663631551
4349,level1_464,6,1,24477,10.10548918009691
4350,level1_464,7,1,28032,10.241101993736118
4351,level1_464,8,1,33432,10.417268804127751
4352,level1_464,9,1,18666,9.834458966125691
4353,level1_464,10,1,25704,10.154401900795694
4354,level1_464,11,1,20148,9.91086030686554
4355,level1_464,12,1,20240,9.915416123401402
4356,level1_465,0,1,18083,9.80272754938498
4357,level1_465,1,1,30912,10.338899737012245
4358,level1_465,2,1,27840,10.234229114448356
4359,level1_465,3,1,13225,9.4898642567265
4360,level1_465,4,1,19435,9.874830843286324
4361,level1_465,5,1,17958,9.795790977080754
4362,level1_465,6,1,7314,8.897545598709327
4363,level1_465,7,1,14168,9.55874117946267
4364,level1_465,8,1,23506,10.0650109866928
4365,level1_466,0,1,26304,10.177476297855906
4366,level1_466,1,1,36864,10.514990744055563
4367,level1_466,2,1,23409,10.06087584278487
4368,level1_466,3,1,23322,10.057152400080279
4369,level1_466,4,1,19044,9.85450737031441
4370,level1_466,5,1,35880,10.487935316172733
4371,level1_467,0,1,24360,10.100697721823833
4372,level1_467,1,1,27209,10.211303079907536
4373,level1_467,2,1,23616,10.0696797274002
4374,level1_467,3,1,11556,9.354960061586127
4375,level1_467,4,1,21771,9.988334087946246
4376,level1_467,5,1,23506,10.0650109866928
4377,level1_467,6,1,47730,10.773315409999942
4378,level1_468,0,1,27370,10.217202802034725
4379,level1_468,1,1,30912,10.338899737012245
4380,level1_468,2,1,12627,9.44359265743868
4381,level1_468,3,1,11830,9.378393956972433
4382,level1_468,4,1,16235,9.694924684536947
4383,level1_468,5,1,43000,10.668955394675699
4384,level1_468,6,1,17940,9.794788135612787
4385,level1_468,7,1,25152,10.132692695228933
4386,level1_468,8,1,17835,9.788918097792992
4387,level1_468,9,1,29200,10.281923988256374
4388,level1_469,0,1,10593,9.267948684596496
4389,level1_469,1,1,10488,9.257987025443535
4390,level1_469,2,1,17958,9.795790977080754
4391,level1_469,3,1,15300,9.635608107380527
4392,level1_469,4,1,13284,9.494315582496638
4393,level1_469,5,1,25392,10.14218944276619
4394,level1_469,6,1,20787,9.94208307029549
4395,level1_469,7,1,41032,10.622107529069105
4396,level1_469,8,1,36481,10.50454685609326
4397,level1_47,0,1,56350,10.939337519467923
4398,level1_47,1,1,15300,9.635608107380527
4399,level1_47,2,1,23409,10.06087584278487
4400,level1_47,3,1,33631,10.423203539647567
4401,level1_47,4,1,31740,10.3653329940804
4402,level1_47,5,1,12696,9.449042262206245
4403,level1_47,6,1,15300,9.635608107380527
4404,level1_47,7,1,15622,9.656435456170243
4405,level1_47,8,1,23920,10.082470208064567
4406,level1_47,9,1,38055,10.546787760701491
4407,level1_470,0,1,17690,9.780754787153832
4408,level1_470,1,1,17030,9.742731773656734
4409,level1_470,2,1,16800,9.72913416539135
4410,level1_470,3,1,30447,10.323742746116928
4411,level1_470,4,1,21970,9.997433165378656
4412,level1_470,5,1,12300,9.417354541360508
4413,level1_471,0,1,14812,9.603192942033504
4414,level1_471,1,1,19008,9.852615222162372
4415,level1_471,2,1,30866,10.337410533460776
4416,level1_471,3,1,22885,10.038236953087743
4417,level1_471,4,1,23493,10.064457783419048
4418,level1_471,5,1,10580,9.26672070541229
4419,level1_472,0,1,22139,10.005096038124226
4420,level1_472,1,1,12397,9.425209786838147
4421,level1_472,2,1,11960,9.389323027504624
4422,level1_472,3,1,31096,10.344834472532058
4423,level1_472,4,1,16675,9.721665870783825
4424,level1_472,5,1,14168,9.55874117946267
4425,level1_472,6,1,13225,9.4898642567265
4426,level1_472,7,1,11592,9.358070484000518
4427,level1_472,8,1,14950,9.612466578818832
4428,level1_474,0,1,9486,9.157572306437528
4429,level1_474,1,1,12300,9.417354541360508
4430,level1_474,2,1,12200,9.409191230721348
4431,level1_474,3,1,7442,8.914894908906568
4432,level1_474,4,1,10332,9.243001154215731
4433,level1_474,5,1,16900,9.735068900911164
4434,level1_474,6,1,15982,9.679218367934409
4435,level1_474,7,1,12696,9.449042262206245
4436,level1_474,8,1,12264,9.41442342055165
4437,level1_474,9,1,8988,9.10364563330522
4438,level1_474,10,1,20148,9.91086030686554
4439,level1_474,11,1,12305,9.417760962825156
4440,level1_474,12,1,9660,9.175748927206564
4441,level1_474,13,1,17940,9.794788135612787
4442,level1_475,0,1,22080,10.00242750039103
4443,level1_475,1,1,10700,9.277999020449997
4444,level1_475,2,1,21170,9.96034036412891
4445,level1_475,3,1,7015,8.855805992536562
4446,level1_475,4,1,39072,10.57316137691043
4447,level1_475,5,1,38318,10.553675038655937
4448,level1_475,6,1,23920,10.082470208064567
4449,level1_475,7,1,29054,10.276911446432829
4450,level1_475,8,1,25696,10.154090616746489
4451,level1_475,9,1,17940,9.794788135612787
4452,level1_475,10,1,26026,10.166851317336702
4453,level1_476,0,1,33616,10.422757423084782
4454,level1_476,1,1,31096,10.344834472532058
4455,level1_476,2,1,18308,9.815093401773533
4456,level1_476,3,1,20010,9.903987427577778
4457,level1_476,4,1,21114,9.95769160654964
4458,level1_476,5,1,20930,9.948938815440046
4459,level1_476,6,1,30976,10.340967990076303
4460,level1_476,7,1,13800,9.532423871145296
4461,level1_476,8,1,32448,10.387394086950856
4462,level1_477,0,1,16675,9.721665870783825
4463,level1_477,1,1,11500,9.350102314351341
4464,level1_477,2,1,16790,9.728538750071586
4465,level1_477,3,1,19008,9.852615222162372
4466,level1_477,4,1,39744,10.590214165293151
4467,level1_477,5,1,26322,10.178160370394268
4468,level1_477,6,1,19320,9.86889610776651
4469,level1_477,7,1,14784,9.601300793881466
4470,level1_477,8,1,13000,9.472704636443673
4471,level1_477,9,1,9936,9.20391980417326
4472,level1_477,10,1,29568,10.294447974441411
4473,level1_477,11,1,11500,9.350102314351341
4474,level1_478,0,1,9095,9.115480090952223
4475,level1_478,1,1,5300,8.575462099540212
4476,level1_478,2,1,11449,9.345657668923812
4477,level1_478,3,1,4774,8.470939806898775
4478,level1_478,4,1,7930,8.978408314628894
4479,level1_478,5,1,7314,8.897545598709327
4480,level1_478,6,1,13662,9.522373535291795
4481,level1_478,7,1,6468,8.774622220696997
4482,level1_478,8,1,11165,9.320539164274258
4483,level1_478,9,1,8464,9.043577154098081
4484,level1_478,10,1,29440,10.290109572842812
4485,level1_479,0,1,4030,8.301521654940728
4486,level1_479,1,1,7130,8.872066513408342
4487,level1_479,2,1,9844,9.194617411510947
4488,level1_479,3,1,12305,9.417760962825156
4489,level1_479,4,1,16790,9.728538750071586
4490,level1_479,5,1,15622,9.656435456170243
4491,level1_479,6,1,15548,9.651687291972113
4492,level1_479,7,1,17940,9.794788135612787
4493,level1_479,8,1,32256,10.38145935143104
4494,level1_479,9,1,15939,9.676524215119054
4495,level1_479,10,1,21472,9.974505039771408
4496,level1_48,0,1,10580,9.26672070541229
4497,level1_48,1,1,15379,9.640758221439924
4498,level1_48,2,1,14950,9.612466578818832
4499,level1_48,3,1,16675,9.721665870783825
4500,level1_48,4,1,22218,10.008658050141667
4501,level1_48,5,1,30751,10.333677793031093
4502,level1_48,6,1,16928,9.736724334658026
4503,level1_48,7,1,25857,10.16033663631551
4504,level1_48,8,1,21648,9.982668350410568
4505,level1_48,9,1,35024,10.463788819762645
4506,level1_480,0,1,21970,9.997433165378656
4507,level1_480,1,1,18850,9.844268192876157
4508,level1_480,2,1,15515,9.64956257688248
4509,level1_480,3,1,20800,9.94270826568941
4510,level1_480,4,1,16371,9.703266755854342
4511,level1_480,5,1,29744,10.300382709961225
4512,level1_480,6,1,11385,9.34005197849784
4513,level1_480,7,1,14030,9.548953173096507
4514,level1_480,8,1,22149,10.005547627727275
4515,level1_480,9,1,7056,8.861633597686627
4516,level1_480,10,1,18515,9.826336493347712
4517,level1_480,11,1,9471,9.155989777226102
4518,level1_481,0,1,21114,9.95769160654964
4519,level1_481,1,1,28152,10.245373679001421
4520,level1_481,2,1,10248,9.234837843576571
4521,level1_481,3,1,18117,9.80460600297601
4522,level1_481,4,1,15870,9.672185813520455
4523,level1_481,5,1,39294,10.578827114446108
4524,level1_482,0,1,29463,10.290890517825884
4525,level1_482,1,1,15982,9.679218367934409
4526,level1_482,2,1,41712,10.638544136173284
4527,level1_482,3,1,9130,9.119320973589014
4528,level1_482,4,1,18944,9.849242537683732
4529,level1_482,5,1,14900,9.60911649193355
4530,level1_483,0,1,20010,9.903987427577778
4531,level1_483,1,1,14766,9.60008251961911
4532,level1_483,2,1,62826,11.048124279515518
4533,level1_483,3,1,12028,9.394992544108419
4534,level1_483,4,1,10349,9.244645175668174
4535,level1_483,5,1,10300,9.239899174217728
4536,level1_484,0,1,7056,8.861633597686627
4537,level1_484,1,1,14355,9.571853592555165
4538,level1_484,2,1,14600,9.588776807696428
4539,level1_484,3,1,11781,9.37424334324612
4540,level1_484,4,1,18819,9.842622276764853
4541,level1_484,5,1,9095,9.115480090952223
4542,level1_484,6,1,21091,9.956601688185614
4543,level1_484,7,1,7935,8.97903863296051
4544,level1_485,0,1,29318,10.285956940849976
4545,level1_485,1,1,26000,10.165851817003619
4546,level1_485,2,1,13376,9.501217335324483
4547,level1_485,3,1,12870,9.462654300590172
4548,level1_485,4,1,15870,9.672185813520455
4549,level1_485,5,1,17940,9.794788135612787
4550,level1_485,6,1,11500,9.350102314351341
4551,level1_485,7,1,10580,9.26672070541229
4552,level1_486,0,1,11385,9.34005197849784
4553,level1_486,1,1,21170,9.96034036412891
4554,level1_486,2,1,11316,9.333972932421458
4555,level1_486,3,1,11628,9.361171261678766
4556,level1_486,4,1,7084,8.865593998902725
4557,level1_486,5,1,6588,8.79300509129753
4558,level1_486,6,1,20020,9.90448705286921
4559,level1_486,7,1,31878,10.369671395678997
4560,level1_487,0,1,22632,10.027120112981404
4561,level1_487,1,1,22080,10.00242750039103
4562,level1_487,2,1,17940,9.794788135612787
4563,level1_487,3,1,22200,10.00784756786037
4564,level1_487,4,1,17572,9.77406200509567
4565,level1_487,5,1,9200,9.126958763037132
4566,level1_487,6,1,17710,9.781884730776879
4567,level1_487,7,1,25842,10.159756354282166
4568,level1_487,8,1,21492,9.975436051848712
4569,level1_487,9,1,46644,10.750299580640224
4570,level1_487,10,1,32256,10.38145935143104
4571,level1_487,11,1,8316,9.025936648977904
4572,level1_488,0,1,12305,9.417760962825156
4573,level1_488,1,1,23005,10.043466862589568
4574,level1_488,2,1,15870,9.672185813520455
4575,level1_488,3,1,12264,9.41442342055165
4576,level1_488,4,1,21285,9.965757878262252
4577,level1_488,5,1,29054,10.276911446432829
4578,level1_488,6,1,11165,9.320539164274258
4579,level1_488,7,1,7700,8.948975607841776
4580,level1_488,8,1,11109,9.315510869581722
4581,level1_488,9,1,7935,8.97903863296051
4582,level1_488,10,1,23010,10.043684183029411
4583,level1_488,11,1,22218,10.008658050141667
4584,level1_488,12,1,21114,9.95769160654964
4585,level1_489,0,1,10000,9.210340371976184
4586,level1_489,1,1,11556,9.354960061586127
4587,level1_489,2,1,6900,8.83927669058535
4588,level1_489,3,1,21114,9.95769160654964
4589,level1_489,4,1,14784,9.601300793881466
4590,level1_489,5,1,29744,10.300382709961225
4591,level1_489,6,1,11960,9.389323027504624
4592,level1_489,7,1,15300,9.635608107380527
4593,level1_489,8,1,14868,9.606966531417143
4594,level1_489,9,1,8970,9.101640955052842
4595,level1_489,10,1,27209,10.211303079907536
4596,level1_489,11,1,20930,9.948938815440046
4597,level1_489,12,1,32384,10.385419752647138
4598,level1_49,0,1,16675,9.721665870783825
4599,level1_49,1,1,17227,9.75423319944637
4600,level1_49,2,1,27104,10.207436597451782
4601,level1_49,3,1,21840,9.991498429858842
4602,level1_49,4,1,26680,10.19166950002956
4603,level1_49,5,1,15660,9.658864969544794
4604,level1_49,6,1,22338,10.014044543100772
4605,level1_49,7,1,21316,9.967213243416673
4606,level1_49,8,1,29532,10.293229700179056
4607,level1_49,9,1,16371,9.703266755854342
4608,level1_49,10,1,27081,10.206587653966265
4609,level1_49,11,1,20930,9.948938815440046
4610,level1_49,12,1,27600,10.225571051705241
4611,level1_49,13,1,25857,10.16033663631551
4612,level1_49,14,1,25520,10.147217737458726
4613,level1_49,15,1,28392,10.253862694326333
4614,level1_49,16,1,19044,9.85450737031441
4615,level1_490,0,1,28359,10.252699719093494
4616,level1_490,1,1,13910,9.540363284917488
4617,level1_490,2,1,17812,9.787627666441592
4618,level1_490,3,1,22330,10.013686344834204
4619,level1_490,4,1,15065,9.620129451564402
4620,level1_490,5,1,8060,8.994668835500674
4621,level1_490,6,1,26450,10.183011437286446
4622,level1_491,0,1,33807,10.42842316062046
4623,level1_491,1,1,19642,9.885425409717719
4624,level1_491,2,1,15870,9.672185813520455
4625,level1_491,3,1,14112,9.554780778246572
4626,level1_491,4,1,9775,9.187583384853566
4627,level1_491,5,1,17227,9.75423319944637
4628,level1_491,6,1,10700,9.277999020449997
4629,level1_492,0,1,10700,9.277999020449997
4630,level1_492,1,1,20618,9.93391975965633
4631,level1_492,2,1,16851,9.732165281200542
